case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA01862,Gujarat,Vadodara,Agricultural,Notification,143,57,37,0,5,11,28,0.256,3.96,120
LA01863,Punjab,Ludhiana,Residential,Compensation,225,17,51,0,8,75,71,0.431,4.55,266
LA01864,Maharashtra,Nagpur,Residential,Objection,370,103,17,0,5,1,31,0.037,1.88,141
LA01865,Punjab,Patiala,Residential,Possession,481,142,1,0,2,26,78,0.052,7.13,133
LA01866,Maharashtra,Aurangabad,Agricultural,Objection,300,17,9,0,3,10,44,0.02,5.65,77
LA01867,Rajasthan,Kota,Commercial,Compensation,157,145,32,0,4,76,75,0.133,45.73,261
LA01868,Madhya Pradesh,Jabalpur,Residential,Objection,358,35,58,0,9,11,50,0.277,17.45,221
LA01869,Rajasthan,Jaipur,Agricultural,Compensation,352,50,38,0,7,114,33,0.169,4.42,191
LA01870,Madhya Pradesh,Gwalior,Agricultural,Compensation,333,114,49,1,11,17,74,0.415,1.4,260
LA01871,Rajasthan,Jaipur,Residential,Objection,51,14,29,0,4,24,21,0.202,0.75,108
LA01872,Gujarat,Ahmedabad,Agricultural,Objection,362,58,58,0,7,8,31,0.321,2.65,235
LA01873,Uttar Pradesh,Varanasi,Agricultural,Notification,39,29,57,1,10,9,58,0.375,1.95,249
LA01874,Punjab,Amritsar,Agricultural,Notification,456,42,14,0,4,21,70,0.12,10.47,129
LA01875,Maharashtra,Nagpur,Agricultural,Possession,445,141,52,1,10,16,15,0.354,6.39,250
LA01876,Rajasthan,Kota,Agricultural,Objection,295,45,2,0,3,23,80,0.073,7.52,76
LA01877,Gujarat,Vadodara,Residential,Notification,334,12,36,0,11,3,34,0.262,2.86,134
LA01878,Punjab,Ludhiana,Agricultural,Possession,61,42,27,0,2,29,27,0.025,8.6,103
LA01879,Madhya Pradesh,Bhopal,Residential,Notification,441,20,19,0,4,7,10,0.178,1.79,95
LA01880,Rajasthan,Jaipur,Agricultural,Objection,157,114,57,1,13,3,2,0.336,6.76,280
LA01881,Maharashtra,Aurangabad,Agricultural,Compensation,153,153,40,0,2,40,45,0.197,16.95,249
LA01882,Gujarat,Ahmedabad,Agricultural,Possession,363,34,9,0,3,9,48,0.02,5.13,79
LA01883,Gujarat,Vadodara,Commercial,Compensation,472,133,9,0,4,13,7,0.091,11.51,108
LA01884,Punjab,Amritsar,Industrial,Compensation,262,68,8,1,2,86,73,0.234,1.02,167
LA01885,Uttar Pradesh,Lucknow,Agricultural,Possession,269,17,19,1,8,19,44,0.299,0.94,172
LA01886,Gujarat,Surat,Agricultural,Notification,288,126,5,0,3,19,4,0.02,10.25,97
LA01887,Uttar Pradesh,Lucknow,Agricultural,Possession,167,41,16,0,7,24,68,0.183,21.05,128
LA01888,Maharashtra,Pune,Agricultural,Possession,310,95,46,1,12,0,15,0.456,5.82,224
LA01889,Rajasthan,Jaipur,Commercial,Possession,482,94,53,0,8,2,54,0.242,63.13,211
LA01890,Maharashtra,Aurangabad,Agricultural,Objection,210,110,48,0,13,6,54,0.274,1.74,210
LA01891,Gujarat,Vadodara,Industrial,Notification,394,28,30,0,3,13,65,0.026,3.74,164
LA01892,Gujarat,Rajkot,Residential,Compensation,394,49,42,0,8,19,65,0.171,8.5,239
LA01893,Punjab,Amritsar,Agricultural,Compensation,430,134,57,1,13,22,79,0.427,11.76,298
LA01894,Madhya Pradesh,Bhopal,Commercial,Compensation,370,169,4,0,6,64,7,0.182,4.12,149
LA01895,Rajasthan,Kota,Agricultural,Possession,464,7,55,0,8,15,29,0.241,2.56,187
LA01896,Punjab,Bathinda,Commercial,Compensation,366,77,44,1,6,87,29,0.56,13.74,275
LA01897,Uttar Pradesh,Kanpur,Agricultural,Objection,489,160,24,0,4,16,30,0.197,8.44,186
LA01898,Punjab,Ludhiana,Commercial,Objection,366,55,27,0,2,19,19,0.077,5.24,154
LA01899,Madhya Pradesh,Indore,Agricultural,Notification,424,83,27,0,3,23,18,0.283,12.17,119
LA01900,Maharashtra,Aurangabad,Agricultural,Notification,449,164,10,0,4,26,78,0.023,6.45,166
LA01901,Uttar Pradesh,Kanpur,Commercial,Notification,493,175,14,0,3,29,72,0.161,6.43,163
LA01902,Uttar Pradesh,Varanasi,Agricultural,Possession,310,120,18,0,3,12,55,0.075,6.19,151
LA01903,Madhya Pradesh,Gwalior,Agricultural,Compensation,364,127,1,0,1,111,44,0.02,3.25,150
LA01904,Gujarat,Ahmedabad,Commercial,Compensation,485,113,31,0,3,97,38,0.271,2.94,245
LA01905,Gujarat,Rajkot,Agricultural,Objection,209,54,29,0,5,10,55,0.171,4.37,110
LA01906,Gujarat,Rajkot,Industrial,Compensation,86,86,20,0,2,115,69,0.292,7.63,224
LA01907,Gujarat,Vadodara,Residential,Possession,446,10,11,0,4,18,34,0.045,1.14,76
LA01908,Rajasthan,Udaipur,Residential,Possession,327,15,59,0,4,2,43,0.17,19.01,186
LA01909,Rajasthan,Jaipur,Agricultural,Compensation,231,110,41,1,8,2,73,0.301,7.53,268
LA01910,Punjab,Bathinda,Agricultural,Possession,367,152,29,1,11,1,73,0.535,2.55,226
LA01911,Rajasthan,Jaipur,Industrial,Compensation,45,45,44,0,6,40,18,0.313,37.21,193
LA01912,Punjab,Bathinda,Agricultural,Compensation,254,124,23,0,1,35,19,0.207,7.7,165
LA01913,Rajasthan,Jaipur,Agricultural,Possession,155,71,13,0,2,10,16,0.176,1.94,98
LA01914,Madhya Pradesh,Gwalior,Agricultural,Objection,165,68,41,0,5,6,2,0.195,35.58,145
LA01915,Gujarat,Rajkot,Agricultural,Objection,486,79,47,1,11,16,56,0.585,28.64,259
LA01916,Uttar Pradesh,Lucknow,Residential,Objection,289,50,40,1,4,0,34,0.365,2.98,197
LA01917,Gujarat,Ahmedabad,Commercial,Compensation,96,78,34,0,5,2,2,0.238,5.35,189
LA01918,Maharashtra,Aurangabad,Commercial,Compensation,201,23,1,0,0,102,16,0.162,4.68,109
LA01919,Maharashtra,Pune,Industrial,Compensation,144,61,39,1,7,13,43,0.229,1.12,202
LA01920,Uttar Pradesh,Kanpur,Agricultural,Objection,458,170,38,0,7,25,67,0.157,10.22,220
LA01921,Maharashtra,Aurangabad,Agricultural,Objection,167,129,25,0,6,27,53,0.16,17.2,175
LA01922,Uttar Pradesh,Kanpur,Agricultural,Possession,198,29,15,0,5,4,43,0.222,14.25,108
LA01923,Madhya Pradesh,Indore,Residential,Objection,187,55,59,0,6,25,15,0.195,7.64,197
LA01924,Maharashtra,Nashik,Agricultural,Possession,112,50,23,0,6,17,23,0.167,18.96,137
LA01925,Maharashtra,Nagpur,Residential,Objection,397,54,17,0,6,3,63,0.135,2.37,119
LA01926,Rajasthan,Kota,Agricultural,Compensation,301,126,43,0,7,85,62,0.119,45.53,247
LA01927,Maharashtra,Nagpur,Commercial,Compensation,235,162,29,0,6,20,70,0.153,3.41,219
LA01928,Rajasthan,Jaipur,Commercial,Possession,216,129,34,1,12,8,42,0.366,3.82,236
LA01929,Gujarat,Vadodara,Industrial,Notification,344,90,39,1,7,27,22,0.212,4.16,218
LA01930,Punjab,Patiala,Agricultural,Possession,75,33,23,0,3,22,40,0.279,3.86,108
LA01931,Rajasthan,Kota,Industrial,Compensation,468,30,10,0,3,18,72,0.158,6.09,91
LA01932,Maharashtra,Pune,Agricultural,Compensation,296,148,11,0,2,55,14,0.15,5.86,152
LA01933,Punjab,Patiala,Agricultural,Compensation,137,124,57,1,12,116,68,0.404,8.41,314
LA01934,Punjab,Patiala,Agricultural,Notification,283,94,31,0,3,28,80,0.107,3.26,106
LA01935,Rajasthan,Jaipur,Agricultural,Compensation,431,106,26,0,1,8,66,0.121,8.73,201
LA01936,Rajasthan,Udaipur,Residential,Objection,111,111,20,0,1,0,53,0.181,2.48,158
LA01937,Maharashtra,Nagpur,Agricultural,Objection,276,148,44,0,7,7,33,0.196,15.37,224
LA01938,Uttar Pradesh,Agra,Agricultural,Compensation,311,20,55,0,7,65,69,0.302,15.18,235
LA01939,Punjab,Patiala,Residential,Compensation,411,74,47,0,10,99,13,0.193,7.35,252
LA01940,Gujarat,Vadodara,Commercial,Notification,297,12,33,1,7,30,61,0.346,3.86,176
LA01941,Rajasthan,Kota,Residential,Notification,376,72,29,0,7,29,32,0.238,10.09,173
LA01942,Gujarat,Surat,Residential,Notification,394,117,52,1,8,20,40,0.248,3.04,239
LA01943,Punjab,Bathinda,Agricultural,Notification,449,41,52,0,8,6,37,0.283,7.65,182
LA01944,Rajasthan,Udaipur,Commercial,Compensation,200,31,24,0,7,54,0,0.056,6.35,158
LA01945,Maharashtra,Pune,Agricultural,Notification,361,91,58,1,15,2,79,0.264,102.5,284
LA01946,Rajasthan,Kota,Agricultural,Possession,147,97,50,1,7,24,54,0.321,2.17,241
LA01947,Rajasthan,Jaipur,Agricultural,Objection,427,130,51,1,14,6,48,0.61,0.51,266
LA01948,Punjab,Amritsar,Residential,Notification,478,7,4,0,1,27,8,0.158,3.91,68
LA01949,Rajasthan,Udaipur,Agricultural,Possession,168,48,8,0,4,18,63,0.227,1.33,123
LA01950,Gujarat,Ahmedabad,Residential,Objection,294,142,18,0,3,15,77,0.198,3.57,171
LA01951,Punjab,Amritsar,Agricultural,Objection,417,125,46,0,6,28,65,0.269,2.02,225
LA01952,Uttar Pradesh,Lucknow,Agricultural,Possession,42,42,5,1,10,4,20,0.289,2.99,107
LA01953,Rajasthan,Kota,Agricultural,Possession,362,148,5,0,2,14,14,0.05,2.55,113
LA01954,Maharashtra,Nashik,Agricultural,Compensation,416,152,2,0,3,67,29,0.131,19.36,136
LA01955,Punjab,Patiala,Agricultural,Notification,440,94,12,1,4,5,1,0.324,7.04,124
LA01956,Maharashtra,Aurangabad,Residential,Compensation,122,122,56,1,8,78,44,0.448,21.66,297
LA01957,Uttar Pradesh,Kanpur,Agricultural,Possession,386,78,44,1,10,18,37,0.453,7.69,247
LA01958,Uttar Pradesh,Kanpur,Agricultural,Possession,400,163,44,0,13,4,40,0.275,18.7,261
LA01959,Uttar Pradesh,Lucknow,Residential,Notification,31,31,18,0,3,3,80,0.284,5.46,102
LA01960,Gujarat,Ahmedabad,Agricultural,Objection,362,83,38,1,9,9,53,0.314,36.4,216
LA01961,Punjab,Bathinda,Agricultural,Objection,324,125,47,0,8,25,33,0.43,11.83,228
LA01962,Punjab,Bathinda,Agricultural,Notification,486,75,32,0,8,4,63,0.254,3.39,172
LA01963,Rajasthan,Kota,Agricultural,Compensation,50,30,52,1,7,88,29,0.345,13.72,256
LA01964,Madhya Pradesh,Indore,Agricultural,Objection,484,162,35,0,2,3,61,0.112,7.59,182
LA01965,Madhya Pradesh,Bhopal,Residential,Objection,299,84,20,0,4,10,75,0.093,6.03,152
LA01966,Madhya Pradesh,Jabalpur,Agricultural,Notification,159,159,39,0,8,16,73,0.156,8.13,203
LA01967,Maharashtra,Aurangabad,Commercial,Compensation,212,75,57,0,9,64,42,0.29,15.66,297
LA01968,Maharashtra,Pune,Agricultural,Notification,390,176,50,1,14,12,38,0.281,0.89,247
LA01969,Punjab,Patiala,Residential,Objection,499,111,30,0,4,8,32,0.296,5.2,182
LA01970,Rajasthan,Kota,Commercial,Notification,179,140,36,0,3,1,43,0.221,14.62,191
LA01971,Madhya Pradesh,Indore,Agricultural,Possession,493,137,59,0,9,0,75,0.31,9.47,260
LA01972,Punjab,Bathinda,Agricultural,Notification,326,40,45,1,9,4,70,0.262,2.4,193
LA01973,Madhya Pradesh,Bhopal,Agricultural,Compensation,120,120,31,1,6,1,49,0.239,0.69,239
LA01974,Maharashtra,Nashik,Industrial,Notification,311,171,17,0,1,1,22,0.02,40.48,94
LA01975,Uttar Pradesh,Lucknow,Industrial,Notification,407,121,55,0,11,15,30,0.424,6.13,221
LA01976,Rajasthan,Kota,Agricultural,Objection,55,55,59,0,7,0,19,0.187,33.58,211
LA01977,Punjab,Patiala,Commercial,Notification,67,67,5,0,3,6,15,0.02,16.36,65
LA01978,Maharashtra,Aurangabad,Agricultural,Notification,32,32,2,0,2,5,0,0.204,3.34,41
LA01979,Rajasthan,Kota,Agricultural,Compensation,298,88,7,0,2,86,62,0.14,0.61,151
LA01980,Madhya Pradesh,Bhopal,Residential,Compensation,57,57,24,0,3,102,59,0.18,4.65,180
LA01981,Uttar Pradesh,Agra,Agricultural,Notification,469,37,10,0,3,13,14,0.148,7.12,91
LA01982,Uttar Pradesh,Lucknow,Agricultural,Objection,90,90,53,0,6,0,55,0.354,11.6,236
LA01983,Rajasthan,Kota,Commercial,Compensation,63,63,55,0,6,66,13,0.292,2.43,247
LA01984,Madhya Pradesh,Gwalior,Agricultural,Objection,151,151,11,0,6,9,22,0.02,8.83,156
LA01985,Uttar Pradesh,Varanasi,Residential,Objection,389,52,50,0,5,8,20,0.324,8.83,169
LA01986,Madhya Pradesh,Indore,Agricultural,Notification,457,21,9,0,1,17,10,0.147,19.81,69
LA01987,Madhya Pradesh,Indore,Agricultural,Objection,148,63,48,0,4,10,59,0.35,5.44,225
LA01988,Gujarat,Ahmedabad,Agricultural,Compensation,274,157,22,1,2,74,3,0.161,11.5,226
LA01989,Gujarat,Surat,Industrial,Possession,394,97,3,0,0,7,32,0.032,9.86,119
LA01990,Punjab,Amritsar,Agricultural,Possession,405,14,26,1,6,21,39,0.314,17.74,147
LA01991,Uttar Pradesh,Varanasi,Agricultural,Possession,102,26,50,0,7,3,46,0.193,3.25,194
LA01992,Maharashtra,Aurangabad,Residential,Objection,424,64,57,0,7,30,15,0.105,0.5,200
LA01993,Gujarat,Ahmedabad,Industrial,Notification,438,65,8,0,2,30,38,0.128,5.83,113
LA01994,Uttar Pradesh,Agra,Industrial,Objection,376,28,51,0,10,8,64,0.35,5.87,240
LA01995,Madhya Pradesh,Gwalior,Residential,Objection,278,91,18,0,4,7,30,0.141,2.32,124
LA01996,Rajasthan,Jodhpur,Agricultural,Notification,214,89,28,0,4,0,76,0.23,1.64,119
LA01997,Uttar Pradesh,Lucknow,Residential,Notification,448,40,7,0,1,30,34,0.139,4.16,120
LA01998,Punjab,Bathinda,Commercial,Compensation,436,45,59,1,15,90,62,0.417,6.59,327
LA01999,Gujarat,Vadodara,Industrial,Objection,274,121,48,0,8,0,9,0.275,8.13,213
LA02000,Gujarat,Vadodara,Commercial,Notification,379,172,39,1,6,3,68,0.436,0.75,243
e26f4b5a,Karnataka,Karnataka District 1,Commercial,Notification,118,98,35,0,6,6,20,0.401,11.0,165
1ca7c5b3,Maharashtra,Maharashtra District 2,Industrial,Compensation,360,180,28,1,7,17,80,0.36,9.0,314
84dc4e6e,Punjab,Punjab District 3,Commercial,Possession,283,23,36,1,4,2,10,0.293,13.0,165
9d521f82,Tamil Nadu,Tamil Nadu District 4,Commercial,Notification,132,112,32,0,5,5,30,0.308,11.0,197
62b156fc,Tamil Nadu,Tamil Nadu District 1,Industrial,Objection,166,66,9,0,2,3,14,0.161,2.0,174
893366ac,Rajasthan,Rajasthan District 2,Industrial,Notification,67,47,20,0,1,7,16,0.293,7.0,165
a1334613,West Bengal,West Bengal District 3,Commercial,Notification,134,114,35,1,7,6,41,0.505,12.0,181
03fff875,Rajasthan,Rajasthan District 4,Agricultural,Compensation,256,76,31,1,6,30,10,0.411,10.0,111
85ff3196,Haryana,Haryana District 1,Agricultural,Compensation,305,125,20,0,5,70,24,0.226,6.0,201
78443d79,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Objection,280,180,17,0,3,35,80,0.241,5.0,154
9abe177c,Andhra Pradesh,Andhra Pradesh District 3,Industrial,Compensation,247,67,34,0,3,33,0,0.239,12.0,111
17bfe2b6,Chhattisgarh,Chhattisgarh District 4,Residential,Notification,69,49,15,0,4,30,18,0.071,4.0,165
347b062d,West Bengal,West Bengal District 1,Residential,Notification,31,11,24,0,3,1,0,0.114,8.0,174
53478cff,Chhattisgarh,Chhattisgarh District 2,Agricultural,Objection,140,40,18,0,4,31,0,0.117,5.0,111
0de1ef20,Karnataka,Karnataka District 3,Agricultural,Compensation,360,180,11,0,2,78,80,0.194,3.0,323
042cff19,Madhya Pradesh,Madhya Pradesh District 4,Industrial,Objection,189,89,23,0,4,33,30,0.21,7.0,201
1c860516,Karnataka,Karnataka District 1,Commercial,Compensation,253,73,29,0,3,0,4,0.077,10.0,197
f23bb5c3,Bihar,Bihar District 2,Agricultural,Possession,274,14,6,1,2,3,10,0.281,2.0,192
fccc4467,Uttar Pradesh,Uttar Pradesh District 3,Residential,Notification,103,83,13,0,2,33,10,0.124,4.0,181
fc08d59d,Madhya Pradesh,Madhya Pradesh District 4,Agricultural,Compensation,286,106,26,0,3,33,26,0.238,9.0,154
9f2b6eda,Haryana,Haryana District 1,Agricultural,Notification,45,25,42,0,5,3,2,0.243,15.0,197
7c94a703,Madhya Pradesh,Madhya Pradesh District 2,Industrial,Compensation,278,98,22,0,4,36,20,0.288,7.0,187
eb662a5b,Uttar Pradesh,Uttar Pradesh District 3,Industrial,Objection,179,79,29,0,7,36,22,0.406,9.0,138
d3fb6c5e,Tamil Nadu,Tamil Nadu District 4,Commercial,Compensation,286,106,28,0,6,73,11,0.267,9.0,228
d0365c66,Rajasthan,Rajasthan District 1,Commercial,Notification,48,28,23,0,2,1,4,0.092,8.0,197
4ab86d05,Rajasthan,Rajasthan District 2,Agricultural,Objection,280,180,16,1,2,2,80,0.241,5.0,374
5252bdfd,Karnataka,Karnataka District 3,Agricultural,Possession,269,9,23,0,2,6,0,0.27,8.0,138
4050cc25,Chhattisgarh,Chhattisgarh District 4,Agricultural,Notification,174,154,15,0,5,33,58,0.196,4.0,295
8c2c6be3,Bihar,Bihar District 1,Agricultural,Objection,150,50,42,0,5,4,3,0.277,15.0,181
d8cfef39,Haryana,Haryana District 2,Agricultural,Compensation,316,136,30,0,3,37,30,0.254,10.0,138
34967d49,Haryana,Haryana District 3,Commercial,Notification,76,56,45,0,6,3,22,0.28,16.0,269
a0a1217c,Haryana,Haryana District 4,Industrial,Objection,173,73,24,0,3,0,0,0.088,8.0,192
dca5cd14,Rajasthan,Rajasthan District 1,Agricultural,Compensation,254,74,32,0,6,0,0,0.164,10.0,165
7bfdf31c,Andhra Pradesh,Andhra Pradesh District 2,Industrial,Compensation,261,81,18,1,5,27,19,0.369,5.0,192
377b3345,Maharashtra,Maharashtra District 3,Industrial,Possession,294,34,26,0,3,0,8,0.088,9.0,187
cfa7b4df,Karnataka,Karnataka District 4,Agricultural,Compensation,251,71,9,0,1,53,0,0.27,3.0,201
e0fb013d,Andhra Pradesh,Andhra Pradesh District 1,Agricultural,Notification,30,7,25,1,6,2,10,0.334,8.0,111
7e658e1f,Andhra Pradesh,Andhra Pradesh District 2,Industrial,Notification,36,16,21,0,3,1,0,0.121,7.0,111
95a3889c,Chhattisgarh,Chhattisgarh District 3,Industrial,Compensation,212,32,35,0,4,11,0,0.169,12.0,111
35343ed6,Madhya Pradesh,Madhya Pradesh District 4,Commercial,Notification,41,21,17,1,5,5,10,0.415,5.0,111
28468bd3,Rajasthan,Rajasthan District 1,Industrial,Compensation,290,110,19,0,3,71,13,0.187,6.0,253
8f27fee8,West Bengal,West Bengal District 2,Residential,Compensation,241,61,28,0,3,0,0,0.072,10.0,201
3a525cc4,Karnataka,Karnataka District 3,Agricultural,Notification,100,80,5,0,0,3,8,0.106,2.0,187
369820cb,Haryana,Haryana District 4,Agricultural,Objection,120,20,38,0,5,4,0,0.291,13.0,181
422d3eb9,West Bengal,West Bengal District 1,Residential,Compensation,288,108,42,0,4,5,12,0.127,16.0,192
5b338375,Rajasthan,Rajasthan District 2,Residential,Possession,282,22,31,0,4,2,0,0.201,10.0,111
a1d87cb3,Chhattisgarh,Chhattisgarh District 3,Agricultural,Objection,280,180,7,1,4,7,44,0.457,2.0,138
06fdb483,Maharashtra,Maharashtra District 4,Industrial,Notification,30,5,1,0,0,2,0,0.075,1.0,187
81f56826,Bihar,Bihar District 1,Commercial,Objection,280,180,22,0,4,1,49,0.157,7.0,138
9aa27565,Rajasthan,Rajasthan District 2,Industrial,Objection,193,93,20,1,6,30,42,0.226,6.0,272
35e4f98f,Maharashtra,Maharashtra District 3,Agricultural,Notification,187,167,27,0,4,7,66,0.377,9.0,312
7bb08504,West Bengal,West Bengal District 4,Industrial,Objection,170,70,19,0,2,2,16,0.135,6.0,181
9386a5ee,Karnataka,Karnataka District 1,Commercial,Objection,128,28,28,0,3,3,0,0.179,10.0,111
c80a8c1c,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Objection,122,22,33,0,3,5,0,0.262,12.0,192
3cce8f77,West Bengal,West Bengal District 3,Agricultural,Compensation,218,38,25,0,5,11,0,0.191,8.0,201
69c48700,Karnataka,Karnataka District 4,Residential,Objection,212,112,25,1,6,7,54,0.507,8.0,290
e576b129,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Objection,145,45,30,0,4,4,0,0.282,10.0,111
0cc35ced,Bihar,Bihar District 2,Agricultural,Compensation,224,44,27,0,6,92,0,0.345,9.0,197
34e6388c,Madhya Pradesh,Madhya Pradesh District 3,Industrial,Notification,82,62,17,0,4,4,0,0.259,5.0,197
e2fc145b,Tamil Nadu,Tamil Nadu District 4,Industrial,Compensation,253,73,14,1,5,44,10,0.451,4.0,201
ae4c8f04,West Bengal,West Bengal District 1,Commercial,Objection,141,41,33,0,6,3,0,0.268,11.0,111
c174bf53,Bihar,Bihar District 2,Agricultural,Notification,34,14,9,0,1,4,0,0.168,3.0,111
5a8fb130,Bihar,Bihar District 3,Agricultural,Objection,157,57,34,0,8,1,8,0.257,11.0,138
4564fbf5,Bihar,Bihar District 4,Residential,Objection,266,166,23,0,3,1,21,0.139,7.0,201
2b55387f,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Objection,280,180,34,0,4,4,80,0.257,12.0,138
80817d3f,Uttar Pradesh,Uttar Pradesh District 2,Commercial,Objection,212,112,23,1,6,30,10,0.266,7.0,111
b84400f3,Madhya Pradesh,Madhya Pradesh District 3,Agricultural,Objection,150,50,22,0,4,31,4,0.142,7.0,165
56f74506,Bihar,Bihar District 4,Agricultural,Compensation,232,52,28,0,1,65,0,0.335,10.0,201
60aa2955,Madhya Pradesh,Madhya Pradesh District 1,Agricultural,Notification,125,105,27,0,3,33,25,0.188,9.0,259
2860f023,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Objection,280,180,38,0,6,3,72,0.28,13.0,197
55598015,Uttar Pradesh,Uttar Pradesh District 3,Agricultural,Possession,274,14,14,0,0,0,0,0.02,5.0,154
f46a2ad1,Rajasthan,Rajasthan District 4,Industrial,Objection,168,68,47,0,6,3,15,0.277,17.0,165
3dbc873a,Karnataka,Karnataka District 1,Industrial,Compensation,270,90,29,0,5,17,0,0.218,9.0,111
b7fb7806,Rajasthan,Rajasthan District 2,Agricultural,Notification,45,25,19,0,4,35,2,0.299,6.0,187
de7609e8,Haryana,Haryana District 3,Agricultural,Notification,57,37,19,0,1,3,10,0.147,6.0,192
9c609253,Chhattisgarh,Chhattisgarh District 4,Agricultural,Compensation,220,40,20,0,3,28,0,0.205,6.0,111
e9986243,West Bengal,West Bengal District 1,Agricultural,Compensation,283,103,21,0,4,0,8,0.111,6.0,192
f8803fc8,West Bengal,West Bengal District 2,Commercial,Objection,142,42,40,0,9,32,0,0.295,13.0,192
3d9cff89,Rajasthan,Rajasthan District 3,Commercial,Objection,280,180,14,0,0,3,80,0.108,5.0,343
f10acc2e,Rajasthan,Rajasthan District 4,Commercial,Objection,173,73,29,0,4,1,18,0.147,10.0,260
abfb37cf,Punjab,Punjab District 1,Commercial,Possession,277,17,13,0,4,33,0,0.195,3.0,174
825d5c42,Madhya Pradesh,Madhya Pradesh District 2,Agricultural,Notification,34,14,21,1,5,7,10,0.504,7.0,197
476dc2bb,Chhattisgarh,Chhattisgarh District 3,Residential,Possession,273,13,20,0,5,2,0,0.228,5.0,187
4a96c3d5,Bihar,Bihar District 4,Agricultural,Objection,278,178,6,0,1,5,29,0.205,2.0,192
dd6cecc8,Punjab,Punjab District 1,Agricultural,Objection,228,128,19,0,4,6,0,0.317,6.0,174
059b8a1e,Maharashtra,Maharashtra District 2,Industrial,Compensation,340,160,28,0,6,60,47,0.202,9.0,197
d56364d8,Punjab,Punjab District 3,Commercial,Notification,192,172,23,1,5,34,80,0.349,8.0,317
045abe39,Karnataka,Karnataka District 4,Agricultural,Notification,58,38,20,0,2,1,0,0.082,7.0,174
6a0ebc2c,Rajasthan,Rajasthan District 1,Industrial,Objection,131,31,42,1,11,7,10,0.614,14.0,111
b993c93f,Punjab,Punjab District 2,Industrial,Compensation,269,89,11,0,0,22,0,0.11,4.0,154
4992f491,Tamil Nadu,Tamil Nadu District 3,Agricultural,Notification,84,64,18,0,3,3,0,0.186,5.0,187
b4caa970,West Bengal,West Bengal District 4,Commercial,Notification,113,93,12,0,4,31,17,0.127,3.0,192
34732563,Uttar Pradesh,Uttar Pradesh District 1,Agricultural,Notification,91,71,16,0,1,0,2,0.02,5.0,181
336b11ec,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Objection,146,46,33,1,7,32,10,0.316,11.0,187
db7aeab8,Uttar Pradesh,Uttar Pradesh District 3,Industrial,Objection,192,92,33,0,7,35,32,0.366,11.0,273
6b3b4fac,Uttar Pradesh,Uttar Pradesh District 4,Agricultural,Possession,287,27,36,0,7,4,3,0.331,12.0,201
cfa14b59,Rajasthan,Rajasthan District 1,Agricultural,Compensation,306,126,31,0,3,6,24,0.117,11.0,181
9d25a36d,Andhra Pradesh,Andhra Pradesh District 2,Agricultural,Compensation,244,64,21,0,4,14,0,0.18,6.0,192
0ba56273,Karnataka,Karnataka District 3,Industrial,Notification,160,140,32,0,2,3,48,0.17,12.0,197
f0013efc,Rajasthan,Rajasthan District 4,Industrial,Notification,33,13,12,0,2,33,0,0.137,4.0,138
40d3e9c9,Haryana,Haryana District 1,Industrial,Objection,280,180,17,1,3,2,80,0.26,6.0,323
6494a295,Madhya Pradesh,Madhya Pradesh District 2,Commercial,Compensation,296,116,26,0,4,24,32,0.227,8.0,181
e178bcaf,Karnataka,Karnataka District 3,Industrial,Compensation,290,110,10,1,3,13,38,0.244,3.0,197
