case_id,state,district,land_type,acquisition_stage,case_age_days,days_in_stage,number_of_landowners,litigation_present,number_of_objections,compensation_delay_days,previous_stage_delay_days,historical_delay_rate,land_area_hectares,final_additional_delay_days
LA01331,Maharashtra,Nagpur,Commercial,Possession,368,111,30,0,6,9,59,0.139,15.09,161
LA01332,Madhya Pradesh,Jabalpur,Residential,Objection,367,84,40,1,15,26,9,0.33,5.72,253
LA01333,Maharashtra,Pune,Agricultural,Notification,402,145,26,0,4,19,53,0.111,12.47,155
LA01334,Madhya Pradesh,Jabalpur,Agricultural,Objection,409,140,28,0,5,2,72,0.23,10.14,158
LA01335,Uttar Pradesh,Lucknow,Agricultural,Objection,478,87,30,0,5,2,23,0.2,7.11,123
LA01336,Punjab,Ludhiana,Commercial,Objection,254,69,42,1,15,27,54,0.264,2.55,270
LA01337,Uttar Pradesh,Kanpur,Residential,Compensation,65,65,18,0,3,97,74,0.148,10.58,213
LA01338,Gujarat,Ahmedabad,Residential,Possession,120,116,36,1,15,14,75,0.277,1.2,234
LA01339,Madhya Pradesh,Jabalpur,Commercial,Objection,447,117,15,0,5,23,52,0.259,18.76,165
LA01340,Maharashtra,Aurangabad,Agricultural,Compensation,427,95,54,1,9,115,76,0.458,9.0,285
LA01341,Uttar Pradesh,Kanpur,Agricultural,Objection,35,35,6,0,1,0,62,0.093,11.75,102
LA01342,Rajasthan,Jodhpur,Agricultural,Possession,203,179,5,1,5,19,41,0.214,0.54,168
LA01343,Rajasthan,Jaipur,Industrial,Notification,145,49,3,0,1,28,10,0.174,2.4,51
LA01344,Uttar Pradesh,Kanpur,Residential,Notification,181,35,21,1,8,10,69,0.256,4.46,161
LA01345,Gujarat,Vadodara,Agricultural,Compensation,330,145,37,0,3,110,23,0.276,14.49,216
LA01346,Punjab,Bathinda,Agricultural,Compensation,270,169,60,1,20,64,59,0.548,2.88,374
LA01347,Punjab,Patiala,Residential,Compensation,256,112,28,0,4,54,52,0.147,94.44,184
LA01348,Madhya Pradesh,Bhopal,Residential,Compensation,234,75,11,0,4,47,29,0.258,5.68,162
LA01349,Madhya Pradesh,Bhopal,Residential,Compensation,332,66,23,0,5,26,62,0.279,2.68,169
LA01350,Uttar Pradesh,Varanasi,Agricultural,Objection,351,87,8,0,3,12,53,0.134,6.13,77
LA01351,Rajasthan,Jaipur,Industrial,Notification,50,14,29,0,7,19,60,0.16,2.85,158
LA01352,Maharashtra,Aurangabad,Commercial,Notification,94,94,44,0,11,15,77,0.275,2.26,238
LA01353,Maharashtra,Pune,Residential,Notification,190,52,3,0,2,30,22,0.075,20.31,69
LA01354,Punjab,Patiala,Residential,Objection,235,51,47,0,4,30,61,0.189,12.34,202
LA01355,Gujarat,Rajkot,Industrial,Compensation,499,103,14,0,3,50,3,0.178,12.38,167
LA01356,Maharashtra,Nashik,Industrial,Objection,449,174,41,0,5,1,57,0.152,26.49,228
LA01357,Maharashtra,Pune,Residential,Compensation,335,41,49,0,11,48,12,0.246,12.02,256
LA01358,Rajasthan,Udaipur,Agricultural,Compensation,46,46,47,0,7,18,17,0.232,2.54,205
LA01359,Rajasthan,Jaipur,Agricultural,Compensation,77,77,41,0,4,114,15,0.122,15.01,210
LA01360,Maharashtra,Nagpur,Commercial,Compensation,245,176,42,0,4,21,67,0.288,2.39,264
LA01361,Rajasthan,Udaipur,Residential,Objection,306,72,12,0,2,18,30,0.108,4.58,109
LA01362,Rajasthan,Kota,Agricultural,Objection,341,180,9,0,0,0,31,0.215,7.06,121
LA01363,Maharashtra,Pune,Agricultural,Compensation,96,96,23,0,1,41,29,0.143,6.38,185
LA01364,Gujarat,Rajkot,Industrial,Compensation,448,122,37,0,10,120,50,0.197,1.23,274
LA01365,Uttar Pradesh,Lucknow,Industrial,Objection,262,104,38,0,5,11,74,0.151,2.81,165
LA01366,Rajasthan,Kota,Industrial,Objection,309,84,47,0,6,13,54,0.26,7.22,199
LA01367,Gujarat,Vadodara,Agricultural,Compensation,48,48,19,0,3,100,8,0.156,4.01,173
LA01368,Maharashtra,Nashik,Commercial,Compensation,418,154,52,0,12,119,41,0.345,22.79,289
LA01369,Punjab,Amritsar,Commercial,Notification,285,144,27,0,4,11,8,0.188,27.04,147
LA01370,Uttar Pradesh,Lucknow,Agricultural,Objection,134,9,15,1,5,7,13,0.41,2.41,180
LA01371,Punjab,Bathinda,Agricultural,Possession,180,127,45,0,8,7,15,0.29,7.84,198
LA01372,Maharashtra,Pune,Industrial,Notification,196,151,8,0,0,1,56,0.029,35.97,136
LA01373,Maharashtra,Nashik,Agricultural,Possession,42,42,25,0,3,27,70,0.088,6.46,163
LA01374,Maharashtra,Nagpur,Residential,Notification,473,92,47,0,12,9,20,0.311,4.92,188
LA01375,Punjab,Patiala,Residential,Compensation,408,64,47,1,7,46,76,0.277,17.47,262
LA01376,Punjab,Patiala,Residential,Objection,447,123,16,0,4,25,21,0.192,5.62,189
LA01377,Punjab,Patiala,Agricultural,Notification,196,121,10,0,3,14,24,0.193,26.33,124
LA01378,Madhya Pradesh,Gwalior,Residential,Possession,292,70,2,0,0,25,10,0.161,4.08,131
LA01379,Uttar Pradesh,Varanasi,Agricultural,Compensation,245,76,6,0,3,2,3,0.037,4.6,91
LA01380,Uttar Pradesh,Agra,Commercial,Possession,253,69,50,0,6,5,50,0.341,16.28,244
LA01381,Punjab,Bathinda,Agricultural,Objection,307,12,48,0,8,27,33,0.29,8.17,187
LA01382,Gujarat,Rajkot,Residential,Possession,242,10,31,0,5,20,9,0.15,8.24,123
LA01383,Maharashtra,Aurangabad,Commercial,Possession,394,19,35,0,7,21,45,0.204,1.09,176
LA01384,Punjab,Bathinda,Agricultural,Compensation,57,57,20,1,3,112,27,0.294,5.19,199
LA01385,Maharashtra,Aurangabad,Agricultural,Objection,120,94,12,0,1,0,31,0.07,17.53,108
LA01386,Gujarat,Ahmedabad,Commercial,Compensation,450,76,1,0,0,16,72,0.108,3.37,134
LA01387,Uttar Pradesh,Varanasi,Agricultural,Compensation,445,173,41,0,7,39,32,0.353,14.89,219
LA01388,Gujarat,Vadodara,Agricultural,Possession,415,44,3,0,2,3,36,0.172,9.66,68
LA01389,Punjab,Amritsar,Agricultural,Objection,203,74,7,0,2,13,55,0.115,6.05,123
LA01390,Punjab,Patiala,Industrial,Objection,244,48,48,0,9,0,72,0.285,28.72,229
LA01391,Gujarat,Surat,Residential,Notification,41,41,35,0,3,10,59,0.165,5.26,151
LA01392,Uttar Pradesh,Kanpur,Agricultural,Compensation,161,107,30,1,11,41,39,0.266,5.64,238
LA01393,Punjab,Bathinda,Industrial,Possession,372,59,14,0,2,7,24,0.02,5.98,109
LA01394,Madhya Pradesh,Bhopal,Agricultural,Notification,191,60,9,0,3,25,14,0.138,8.01,107
LA01395,Gujarat,Surat,Agricultural,Compensation,256,123,28,0,2,54,10,0.237,15.91,163
LA01396,Uttar Pradesh,Varanasi,Agricultural,Possession,88,88,22,0,5,25,61,0.161,1.69,144
LA01397,Uttar Pradesh,Agra,Agricultural,Notification,263,42,33,0,9,27,59,0.143,17.6,155
LA01398,Uttar Pradesh,Varanasi,Agricultural,Notification,369,24,10,0,2,16,28,0.124,7.91,80
LA01399,Rajasthan,Jaipur,Residential,Compensation,299,47,14,1,4,59,76,0.344,12.86,156
LA01400,Gujarat,Vadodara,Agricultural,Compensation,292,106,7,0,1,107,78,0.178,80.79,156
LA01401,Punjab,Bathinda,Residential,Notification,460,173,26,1,6,20,50,0.281,4.43,208
LA01402,Gujarat,Rajkot,Agricultural,Possession,140,33,17,0,1,25,21,0.305,2.17,131
LA01403,Gujarat,Ahmedabad,Agricultural,Compensation,171,12,14,0,4,105,41,0.353,8.97,157
LA01404,Gujarat,Rajkot,Agricultural,Possession,323,97,33,0,6,6,66,0.169,10.51,162
LA01405,Gujarat,Surat,Residential,Possession,256,179,30,0,6,21,41,0.177,17.67,211
LA01406,Rajasthan,Jodhpur,Residential,Possession,491,102,13,0,3,4,40,0.187,4.31,124
LA01407,Maharashtra,Nashik,Agricultural,Compensation,58,58,42,1,9,58,43,0.272,3.22,256
LA01408,Punjab,Patiala,Agricultural,Objection,87,87,21,0,3,2,68,0.227,1.6,146
LA01409,Rajasthan,Kota,Agricultural,Compensation,191,10,21,0,5,23,33,0.172,1.88,116
LA01410,Gujarat,Surat,Commercial,Notification,245,80,29,0,10,26,14,0.231,4.87,192
LA01411,Rajasthan,Jaipur,Agricultural,Compensation,449,140,9,0,5,94,41,0.075,6.58,203
LA01412,Uttar Pradesh,Varanasi,Commercial,Notification,262,94,26,0,8,22,51,0.124,58.27,147
LA01413,Gujarat,Ahmedabad,Agricultural,Compensation,235,39,35,0,5,9,75,0.054,1.36,178
LA01414,Madhya Pradesh,Bhopal,Agricultural,Notification,108,36,8,0,6,19,9,0.239,10.33,84
LA01415,Uttar Pradesh,Kanpur,Residential,Objection,234,121,34,0,6,3,76,0.286,3.58,215
LA01416,Madhya Pradesh,Indore,Agricultural,Objection,280,86,3,1,5,22,65,0.254,9.23,132
LA01417,Uttar Pradesh,Kanpur,Agricultural,Compensation,304,106,37,0,3,1,57,0.243,4.25,213
LA01418,Maharashtra,Aurangabad,Industrial,Compensation,315,70,3,0,0,115,19,0.02,20.81,159
LA01419,Punjab,Ludhiana,Agricultural,Notification,232,64,11,0,2,19,16,0.062,20.68,69
LA01420,Maharashtra,Nashik,Agricultural,Possession,104,104,22,0,6,11,34,0.149,6.6,149
LA01421,Punjab,Patiala,Agricultural,Possession,101,6,37,0,4,15,14,0.131,31.16,152
LA01422,Punjab,Bathinda,Agricultural,Objection,102,81,44,0,9,25,53,0.117,15.8,182
LA01423,Uttar Pradesh,Kanpur,Commercial,Compensation,321,70,29,0,5,61,60,0.113,29.74,187
LA01424,Madhya Pradesh,Indore,Agricultural,Objection,433,142,8,0,1,28,38,0.114,7.08,145
LA01425,Gujarat,Vadodara,Industrial,Notification,445,133,24,0,5,12,56,0.178,19.14,162
LA01426,Madhya Pradesh,Jabalpur,Residential,Compensation,176,79,48,0,9,28,63,0.339,3.43,217
LA01427,Madhya Pradesh,Indore,Industrial,Notification,67,51,6,0,2,0,73,0.27,3.1,97
LA01428,Punjab,Bathinda,Commercial,Possession,326,46,43,0,6,3,55,0.297,65.35,221
LA01429,Gujarat,Rajkot,Industrial,Possession,48,42,24,0,3,8,18,0.156,2.49,161
LA01430,Madhya Pradesh,Indore,Residential,Possession,325,53,1,0,2,30,10,0.232,4.78,81
LA01431,Maharashtra,Pune,Agricultural,Compensation,210,138,42,0,3,85,76,0.106,1.11,227
LA01432,Gujarat,Rajkot,Agricultural,Compensation,425,12,2,0,2,34,62,0.02,3.17,89
LA01433,Gujarat,Ahmedabad,Residential,Possession,324,9,23,0,5,26,68,0.1,2.73,163
LA01434,Uttar Pradesh,Agra,Agricultural,Objection,378,100,12,0,6,9,34,0.199,3.78,151
LA01435,Gujarat,Ahmedabad,Residential,Notification,221,44,36,0,6,25,12,0.231,9.97,177
LA01436,Rajasthan,Kota,Agricultural,Compensation,425,151,4,1,8,66,48,0.12,12.69,214
LA01437,Maharashtra,Nashik,Commercial,Objection,277,137,6,0,0,4,51,0.043,2.7,103
LA01438,Uttar Pradesh,Kanpur,Agricultural,Objection,324,140,32,1,10,0,17,0.213,3.35,189
LA01439,Gujarat,Rajkot,Industrial,Notification,199,85,60,1,8,3,38,0.307,21.83,226
LA01440,Punjab,Bathinda,Agricultural,Compensation,241,82,3,0,2,45,34,0.219,40.66,123
LA01441,Madhya Pradesh,Jabalpur,Agricultural,Objection,425,79,28,0,4,2,21,0.175,25.94,133
LA01442,Uttar Pradesh,Lucknow,Commercial,Notification,215,39,49,0,4,18,66,0.401,1.42,187
LA01443,Punjab,Amritsar,Commercial,Notification,40,40,18,1,5,18,39,0.182,24.27,152
LA01444,Maharashtra,Pune,Residential,Objection,208,156,30,0,5,7,75,0.234,47.17,207
LA01445,Rajasthan,Udaipur,Industrial,Possession,214,50,51,0,8,1,0,0.293,1.36,211
LA01446,Rajasthan,Kota,Agricultural,Objection,227,14,44,0,5,5,76,0.314,21.82,184
LA01447,Punjab,Amritsar,Commercial,Compensation,63,63,18,1,5,66,53,0.273,9.26,193
LA01448,Punjab,Patiala,Agricultural,Compensation,90,75,46,0,7,6,56,0.334,5.33,224
LA01449,Madhya Pradesh,Gwalior,Agricultural,Objection,182,145,41,0,3,28,23,0.274,8.22,177
LA01450,Rajasthan,Jodhpur,Agricultural,Possession,229,155,31,0,3,13,6,0.107,11.51,122
LA01451,Gujarat,Surat,Agricultural,Compensation,43,43,27,0,3,67,18,0.239,23.51,180
LA01452,Rajasthan,Jaipur,Residential,Compensation,213,74,56,1,9,97,35,0.386,22.33,313
LA01453,Rajasthan,Jodhpur,Residential,Notification,180,163,53,1,12,2,27,0.327,1.64,260
LA01454,Gujarat,Surat,Agricultural,Notification,46,25,60,0,10,6,15,0.366,3.86,188
LA01455,Uttar Pradesh,Varanasi,Industrial,Possession,147,70,41,0,4,14,1,0.305,8.11,149
LA01456,Rajasthan,Udaipur,Agricultural,Compensation,159,51,22,0,2,81,56,0.122,35.6,190
LA01457,Punjab,Bathinda,Agricultural,Possession,97,97,7,0,1,7,54,0.078,0.5,115
LA01458,Maharashtra,Pune,Residential,Possession,384,110,8,0,0,30,13,0.02,4.01,112
LA01459,Gujarat,Rajkot,Agricultural,Notification,64,64,58,0,10,19,63,0.159,1.6,211
LA01460,Uttar Pradesh,Agra,Agricultural,Compensation,302,31,22,0,4,37,79,0.146,1.88,151
LA01461,Madhya Pradesh,Indore,Residential,Compensation,343,142,7,1,2,81,80,0.272,19.8,194
LA01462,Gujarat,Rajkot,Agricultural,Compensation,409,120,14,0,6,51,15,0.095,4.34,168
LA01463,Rajasthan,Udaipur,Agricultural,Notification,286,155,2,0,1,21,34,0.203,0.72,104
LA01464,Rajasthan,Jaipur,Residential,Objection,285,82,32,0,5,26,4,0.186,6.31,157
LA01465,Punjab,Amritsar,Agricultural,Compensation,388,31,36,0,1,117,0,0.192,56.59,216
LA01466,Rajasthan,Kota,Commercial,Compensation,432,63,23,1,4,85,68,0.245,1.21,220
LA01467,Uttar Pradesh,Kanpur,Commercial,Compensation,129,114,45,0,6,52,78,0.328,12.59,218
LA01468,Maharashtra,Nashik,Agricultural,Objection,404,47,29,0,9,28,16,0.123,35.44,143
LA01469,Madhya Pradesh,Gwalior,Agricultural,Objection,247,17,58,0,7,6,37,0.287,7.03,180
LA01470,Rajasthan,Udaipur,Agricultural,Possession,76,76,46,0,11,15,1,0.219,50.81,188
LA01471,Punjab,Ludhiana,Residential,Objection,318,98,5,0,1,15,66,0.055,3.82,92
LA01472,Madhya Pradesh,Gwalior,Agricultural,Objection,490,74,17,0,5,17,44,0.152,31.37,144
LA01473,Maharashtra,Nagpur,Industrial,Compensation,96,96,46,1,12,35,23,0.356,24.78,262
LA01474,Gujarat,Rajkot,Agricultural,Objection,36,36,33,0,8,16,78,0.296,7.15,170
LA01475,Punjab,Amritsar,Residential,Compensation,461,5,46,0,11,74,11,0.262,1.67,219
LA01476,Gujarat,Ahmedabad,Agricultural,Objection,311,82,21,0,8,7,21,0.214,2.71,146
LA01477,Maharashtra,Nagpur,Agricultural,Possession,133,49,3,0,0,19,60,0.104,0.71,85
LA01478,Maharashtra,Nagpur,Agricultural,Possession,403,21,48,0,11,24,33,0.382,13.39,194
LA01479,Gujarat,Surat,Residential,Possession,215,11,48,0,5,20,56,0.234,11.87,180
LA01480,Maharashtra,Aurangabad,Industrial,Compensation,186,82,39,1,5,71,19,0.303,8.0,246
LA01481,Rajasthan,Udaipur,Agricultural,Objection,166,100,25,1,6,7,53,0.339,6.54,195
LA01482,Rajasthan,Jaipur,Agricultural,Compensation,311,94,1,0,2,111,45,0.062,28.72,170
LA01483,Gujarat,Rajkot,Agricultural,Possession,93,93,44,0,5,29,3,0.284,9.95,177
LA01484,Rajasthan,Jaipur,Agricultural,Compensation,200,85,40,0,1,81,26,0.409,4.24,224
LA01485,Maharashtra,Nashik,Industrial,Compensation,173,108,41,0,4,2,24,0.153,8.56,244
LA01486,Punjab,Ludhiana,Industrial,Compensation,58,58,11,0,2,30,47,0.245,57.25,146
LA01487,Rajasthan,Jodhpur,Industrial,Compensation,389,120,44,0,8,68,35,0.211,13.77,249
LA01488,Rajasthan,Udaipur,Agricultural,Compensation,33,33,44,0,4,102,38,0.349,5.0,201
LA01489,Rajasthan,Jodhpur,Agricultural,Objection,482,44,52,1,8,11,13,0.433,7.07,208
LA01490,Uttar Pradesh,Kanpur,Residential,Compensation,74,74,35,0,10,6,75,0.271,11.74,212
LA01491,Gujarat,Ahmedabad,Agricultural,Compensation,198,127,44,0,4,115,60,0.23,4.85,270
LA01492,Maharashtra,Nagpur,Residential,Notification,76,76,25,0,6,6,54,0.159,4.44,155
LA01493,Rajasthan,Jodhpur,Agricultural,Possession,202,5,42,1,11,27,22,0.291,7.31,197
LA01494,Gujarat,Vadodara,Agricultural,Compensation,317,100,42,0,5,13,55,0.238,33.75,228
LA01495,Maharashtra,Aurangabad,Industrial,Notification,71,71,47,1,11,0,19,0.352,16.3,196
LA01496,Maharashtra,Nagpur,Agricultural,Possession,277,118,52,1,14,4,39,0.405,4.91,269
LA01497,Uttar Pradesh,Lucknow,Industrial,Compensation,393,5,1,0,1,26,21,0.02,17.62,83
LA01498,Madhya Pradesh,Indore,Agricultural,Compensation,244,55,47,0,4,77,24,0.254,7.45,220
LA01499,Maharashtra,Pune,Agricultural,Objection,82,82,48,0,5,20,52,0.359,10.43,205
LA01500,Punjab,Amritsar,Agricultural,Possession,355,147,33,0,4,24,25,0.279,9.52,171
LA01501,Uttar Pradesh,Lucknow,Agricultural,Objection,117,83,32,0,5,20,59,0.204,0.9,153
LA01502,Gujarat,Vadodara,Agricultural,Compensation,37,37,44,0,11,98,40,0.461,0.5,255
LA01503,Gujarat,Surat,Agricultural,Notification,235,145,28,0,6,3,79,0.144,9.27,182
LA01504,Gujarat,Ahmedabad,Residential,Compensation,157,52,25,0,1,68,15,0.163,3.15,160
LA01505,Uttar Pradesh,Lucknow,Industrial,Compensation,43,39,49,1,7,4,76,0.249,1.43,238
LA01506,Gujarat,Rajkot,Agricultural,Compensation,396,163,48,1,9,28,10,0.334,3.25,259
LA01507,Punjab,Bathinda,Agricultural,Compensation,312,108,13,0,6,69,44,0.281,18.63,194
LA01508,Maharashtra,Aurangabad,Agricultural,Possession,458,154,50,0,8,29,30,0.242,10.57,233
LA01509,Punjab,Ludhiana,Commercial,Compensation,256,167,20,0,8,64,60,0.044,15.99,214
LA01510,Madhya Pradesh,Indore,Residential,Objection,236,79,9,0,4,20,10,0.189,11.62,135
LA01511,Maharashtra,Aurangabad,Agricultural,Possession,426,13,53,0,7,15,20,0.311,2.95,194
LA01512,Gujarat,Vadodara,Agricultural,Compensation,68,68,15,0,3,60,18,0.205,16.06,124
LA01513,Madhya Pradesh,Bhopal,Agricultural,Possession,200,107,13,0,7,20,74,0.116,13.27,149
LA01514,Gujarat,Ahmedabad,Agricultural,Possession,406,26,17,0,4,13,43,0.067,6.57,87
LA01515,Gujarat,Surat,Agricultural,Possession,167,98,30,1,12,7,13,0.294,7.84,197
LA01516,Punjab,Bathinda,Industrial,Compensation,446,9,10,0,4,64,63,0.167,16.32,87
LA01517,Maharashtra,Pune,Agricultural,Compensation,163,56,10,0,2,71,23,0.113,3.49,138
LA01518,Rajasthan,Udaipur,Agricultural,Notification,224,66,24,0,7,4,18,0.209,21.93,140
LA01519,Maharashtra,Nagpur,Agricultural,Compensation,452,84,14,0,2,70,40,0.09,13.0,153
LA01520,Maharashtra,Aurangabad,Residential,Compensation,144,104,12,1,7,37,64,0.27,7.41,180
LA01521,Punjab,Bathinda,Agricultural,Compensation,485,152,55,1,7,21,68,0.386,34.17,329
LA01522,Madhya Pradesh,Indore,Agricultural,Possession,50,50,36,0,9,1,1,0.168,2.03,170
LA01523,Gujarat,Rajkot,Agricultural,Notification,155,134,1,0,1,5,72,0.097,4.66,94
LA01524,Rajasthan,Jaipur,Residential,Objection,308,170,7,0,3,21,80,0.08,3.74,154
LA01525,Uttar Pradesh,Agra,Agricultural,Compensation,309,136,49,1,11,120,25,0.423,10.57,276
LA01526,Rajasthan,Jaipur,Industrial,Objection,458,49,17,0,1,10,41,0.211,24.1,134
LA01527,Gujarat,Ahmedabad,Agricultural,Notification,482,124,10,1,8,5,30,0.271,2.76,126
LA01528,Rajasthan,Jaipur,Agricultural,Notification,349,54,40,0,5,1,38,0.099,201.44,160
LA01529,Rajasthan,Jaipur,Industrial,Possession,340,89,51,0,14,6,52,0.209,3.81,248
LA01530,Punjab,Ludhiana,Commercial,Compensation,179,116,24,0,3,101,52,0.119,10.6,212
LA01531,Rajasthan,Jodhpur,Agricultural,Notification,409,56,45,0,4,2,38,0.182,7.41,138
LA01532,Rajasthan,Jaipur,Commercial,Notification,332,5,26,0,2,20,38,0.132,7.74,136
LA01533,Punjab,Ludhiana,Agricultural,Compensation,41,41,7,0,2,51,39,0.183,3.35,126
LA01534,Gujarat,Rajkot,Agricultural,Notification,421,133,48,0,3,29,33,0.31,21.49,206
LA01535,Madhya Pradesh,Bhopal,Commercial,Compensation,199,26,56,0,11,60,9,0.264,3.15,225
LA01536,Rajasthan,Jaipur,Commercial,Compensation,254,71,60,0,10,117,30,0.357,1.26,298
LA01537,Rajasthan,Jaipur,Agricultural,Objection,258,51,7,0,1,27,57,0.133,2.41,103
LA01538,Rajasthan,Jaipur,Residential,Compensation,416,177,34,1,9,44,79,0.314,31.35,258
LA01539,Madhya Pradesh,Gwalior,Agricultural,Notification,156,156,38,0,8,13,65,0.321,25.8,235
LA01540,Uttar Pradesh,Varanasi,Agricultural,Objection,214,126,5,1,3,30,69,0.151,0.99,189
LA01541,Maharashtra,Nagpur,Industrial,Possession,48,48,58,1,11,16,63,0.409,16.67,276
LA01542,Gujarat,Vadodara,Agricultural,Compensation,194,14,7,0,4,71,40,0.028,1.02,135
LA01543,Rajasthan,Jaipur,Residential,Possession,71,48,17,0,3,30,55,0.065,7.19,156
LA01544,Uttar Pradesh,Varanasi,Residential,Objection,304,21,59,1,8,22,67,0.294,2.21,223
LA01545,Gujarat,Ahmedabad,Residential,Objection,450,143,34,0,6,18,18,0.132,18.01,171
LA01546,Uttar Pradesh,Kanpur,Agricultural,Compensation,248,20,41,1,12,67,12,0.354,12.87,225
LA01547,Madhya Pradesh,Indore,Industrial,Compensation,459,124,30,0,2,100,21,0.165,19.68,220
LA01548,Punjab,Bathinda,Residential,Possession,490,172,46,0,9,30,42,0.237,5.5,237
LA01549,Maharashtra,Nashik,Residential,Notification,55,55,5,0,2,21,63,0.078,6.1,74
LA01550,Rajasthan,Kota,Agricultural,Possession,273,125,41,0,9,9,36,0.383,1.65,212
LA01551,Gujarat,Surat,Agricultural,Possession,278,159,4,0,6,0,79,0.02,2.64,134
LA01552,Punjab,Patiala,Agricultural,Compensation,211,80,11,0,4,17,26,0.027,19.08,142
LA01553,Uttar Pradesh,Varanasi,Agricultural,Objection,421,83,31,1,9,15,37,0.239,10.67,196
LA01554,Uttar Pradesh,Kanpur,Agricultural,Compensation,216,40,27,0,3,51,74,0.175,8.2,140
LA01555,Maharashtra,Nashik,Residential,Objection,55,55,10,0,3,28,13,0.162,26.1,119
LA01556,Rajasthan,Jodhpur,Industrial,Compensation,288,158,48,1,15,60,67,0.427,2.01,355
LA01557,Punjab,Patiala,Agricultural,Compensation,125,121,19,0,2,61,12,0.226,15.18,175
LA01558,Madhya Pradesh,Indore,Agricultural,Possession,197,40,52,0,8,22,73,0.269,2.27,226
LA01559,Punjab,Ludhiana,Residential,Compensation,266,97,1,0,2,99,26,0.056,32.39,136
LA01560,Punjab,Amritsar,Agricultural,Compensation,370,129,15,1,3,115,51,0.369,12.74,241
LA01561,Gujarat,Ahmedabad,Industrial,Compensation,161,18,18,0,4,53,57,0.02,19.39,133
LA01562,Gujarat,Ahmedabad,Agricultural,Compensation,209,139,36,0,3,83,30,0.217,3.66,222
LA01563,Gujarat,Surat,Agricultural,Possession,61,40,25,0,11,21,44,0.224,65.5,151
LA01564,Punjab,Bathinda,Agricultural,Notification,210,56,10,0,3,28,61,0.271,54.52,123
LA01565,Uttar Pradesh,Varanasi,Industrial,Possession,303,78,35,0,7,10,70,0.084,11.36,163
LA01566,Maharashtra,Nashik,Agricultural,Possession,320,93,58,0,8,23,8,0.265,23.93,192
LA01567,Punjab,Amritsar,Residential,Possession,168,166,9,0,3,2,40,0.02,5.46,142
LA01568,Uttar Pradesh,Lucknow,Agricultural,Compensation,58,44,16,1,8,25,69,0.108,2.08,179
LA01569,Punjab,Bathinda,Agricultural,Possession,301,50,29,0,7,9,45,0.179,16.38,151
LA01570,Punjab,Ludhiana,Industrial,Objection,338,71,44,1,8,29,2,0.417,2.95,242
LA01571,Rajasthan,Udaipur,Agricultural,Compensation,70,70,9,0,6,60,10,0.22,27.39,144
LA01572,Maharashtra,Aurangabad,Agricultural,Notification,267,174,14,0,4,6,66,0.094,21.07,153
LA01573,Madhya Pradesh,Gwalior,Agricultural,Objection,74,74,15,0,2,17,34,0.19,9.35,118
LA01574,Madhya Pradesh,Indore,Industrial,Objection,243,126,37,0,6,2,57,0.206,8.84,197
LA01575,Rajasthan,Udaipur,Agricultural,Objection,331,166,5,0,1,3,72,0.144,19.87,146
LA01576,Gujarat,Vadodara,Agricultural,Objection,368,154,40,0,4,13,7,0.32,9.72,242
LA01577,Uttar Pradesh,Kanpur,Industrial,Possession,366,124,26,0,2,19,36,0.159,4.93,176
LA01578,Madhya Pradesh,Jabalpur,Residential,Objection,387,100,20,0,0,18,11,0.236,1.62,149
LA01579,Rajasthan,Udaipur,Industrial,Compensation,143,143,52,0,9,48,68,0.183,19.28,289
LA01580,Uttar Pradesh,Lucknow,Commercial,Notification,428,47,50,0,5,21,36,0.318,10.66,149
LA01581,Gujarat,Rajkot,Residential,Compensation,194,68,49,1,9,54,71,0.452,116.24,288
LA01582,Gujarat,Rajkot,Agricultural,Compensation,206,130,54,0,7,78,24,0.357,6.71,287
LA01583,Uttar Pradesh,Lucknow,Agricultural,Objection,400,8,15,0,2,1,11,0.042,9.99,81
LA01584,Maharashtra,Nashik,Residential,Compensation,184,93,52,0,5,107,70,0.256,10.23,271
LA01585,Uttar Pradesh,Varanasi,Residential,Possession,65,65,11,0,4,16,49,0.151,14.16,104
LA01586,Gujarat,Ahmedabad,Industrial,Possession,366,36,20,0,2,24,15,0.189,2.81,111
LA01587,Madhya Pradesh,Indore,Residential,Objection,341,146,34,0,2,23,56,0.212,6.84,184
LA01588,Rajasthan,Kota,Agricultural,Compensation,304,77,45,1,14,66,33,0.48,16.91,296
LA01589,Punjab,Patiala,Agricultural,Compensation,97,97,35,0,11,63,3,0.121,5.3,235
LA01590,Rajasthan,Udaipur,Residential,Objection,327,116,34,0,4,29,21,0.188,16.28,219
LA01591,Madhya Pradesh,Bhopal,Agricultural,Possession,123,32,23,0,3,0,60,0.031,8.14,98
LA01592,Maharashtra,Nashik,Commercial,Objection,291,134,36,0,5,10,10,0.266,11.04,184
LA01593,Maharashtra,Aurangabad,Residential,Possession,269,14,29,0,5,23,27,0.236,23.36,126
LA01594,Rajasthan,Kota,Agricultural,Notification,393,47,29,0,6,19,21,0.461,5.89,131
LA01595,Madhya Pradesh,Bhopal,Residential,Notification,489,161,36,0,11,24,59,0.31,1.73,205
LA01596,Rajasthan,Jodhpur,Residential,Possession,119,119,37,0,4,23,69,0.244,5.66,192
LA01597,Uttar Pradesh,Agra,Industrial,Possession,84,13,20,0,6,29,63,0.182,3.24,152
LA01598,Madhya Pradesh,Gwalior,Agricultural,Possession,291,71,9,0,5,16,57,0.096,0.88,103
